User ID,Transaction ID,Timestamp,Transaction Amount,Device ID,IP Address,Location,Keystroke Dynamics,Mouse Dynamics,Scroll Patterns,Touch Dynamics,Gesture Dynamics,Device Orientation,Transaction Type,Merchant Category,Browser Type,Operating System,Is Fraud
32722,68112,31-01-2024 13:26,628.57,1b1cd97d-5ac8-48dd-9440-c4ba21486b25,194.166.114.200,Williamville,"[0.11, 0.19, 0.29]","Move: (x:56, y:115), Click: (x:150, y:246)","ScrollLength: 442px, ScrollSpeed: 26px/s",N/A,N/A,Landscape,Account Funding,Electronics,Chrome,Android,No
40349,43787,21-03-2024 13:32,639.72,3a8c1f0e-51cd-4b97-af1a-9654072a34ed,89.194.62.76,Lake Betty,"[0.17, 0.25, 0.28]","Move: (x:141, y:139), Click: (x:276, y:364)","ScrollLength: 497px, ScrollSpeed: 40px/s",N/A,N/A,N/A,Account Funding,Entertainment,Opera,Linux,No
71440,71762,11-03-2024 03:00,54.12,51e22e8f-8471-4039-8d0f-33f71f3c014d,75.117.227.90,Leslieville,"[0.27, 0.29, 0.2]","Move: (x:275, y:216), Click: (x:147, y:276)","ScrollLength: 199px, ScrollSpeed: 32px/s",N/A,N/A,Landscape,Account Funding,Electronics,Safari,Windows 11,No
83370,49185,28-01-2024 04:59,745.79,a43e2c83-4c37-495d-9793-84c36fdeaafc,39.58.12.55,Webershire,"[0.27, 0.07, 0.09]","Move: (x:59, y:275), Click: (x:297, y:315)","ScrollLength: 179px, ScrollSpeed: 16px/s",N/A,N/A,Portrait,Bank Transfer,Utilities,Safari,Windows 11,No
96501,35572,16-01-2024 02:29,199.14,52a209f8-2888-45c0-87ad-9233cd3d5090,57.208.190.129,Johnsonhaven,"[0.2, 0.2, 0.11]","Move: (x:288, y:162), Click: (x:152, y:178)","ScrollLength: 369px, ScrollSpeed: 50px/s",N/A,N/A,N/A,Online Purchase,Clothing,Safari,iOS,No
14589,95547,05-02-2024 16:10,611,cd260e45-e739-438b-acf1-20e9bcf4131b,137.101.240.4,Gonzalezton,"[0.27, 0.22, 0.26]","Move: (x:151, y:276), Click: (x:304, y:327)","ScrollLength: 372px, ScrollSpeed: 44px/s",N/A,N/A,Portrait,Bill Payment,Utilities,Chrome,Android,No
62131,47562,07-03-2024 19:32,760.45,7d71e471-d4e5-493f-9c6d-6d87c86c0e90,47.194.71.162,Perezchester,"[0.23, 0.17, 0.13]","Move: (x:107, y:164), Click: (x:385, y:359)","ScrollLength: 184px, ScrollSpeed: 43px/s",N/A,N/A,Portrait,Bill Payment,Electronics,Chrome,Windows 11,No
55833,21581,25-02-2024 22:10,565.28,147f84b0-ba19-4037-94e5-03ad55957e6c,107.50.122.72,South Benjamin,"[0.28, 0.1, 0.12]","Move: (x:271, y:259), Click: (x:181, y:276)","ScrollLength: 447px, ScrollSpeed: 45px/s",N/A,N/A,Landscape,Online Purchase,Clothing,Opera,macOS,No
99136,34214,06-01-2024 20:50,405.02,5d5d480c-469b-497f-9c10-468901073dfa,218.22.93.182,Cardenasville,"[0.29, 0.27, 0.21]","Move: (x:246, y:283), Click: (x:211, y:339)","ScrollLength: 384px, ScrollSpeed: 18px/s",N/A,N/A,Landscape,Online Purchase,Entertainment,Edge,Android,No
81791,19097,21-02-2024 22:48,380.56,9b62b024-62b0-4e92-bc72-b70740bb24e1,106.26.169.42,Leslieborough,"[0.26, 0.26, 0.27]","Move: (x:155, y:289), Click: (x:376, y:165)","ScrollLength: 134px, ScrollSpeed: 40px/s",N/A,N/A,N/A,Bill Payment,Utilities,Opera,Android,No
36428,21926,08-02-2024 04:26,765.43,b6f76891-80fa-49dc-a809-e29e0592615b,216.56.11.92,Oliviaport,"[0.14, 0.05, 0.21]","Move: (x:247, y:200), Click: (x:336, y:378)","ScrollLength: 171px, ScrollSpeed: 49px/s",N/A,N/A,Landscape,Account Funding,Grocery,Opera,Windows 10,No
71718,65988,26-03-2024 22:38,391.13,8f1f26b6-79c7-4238-abaa-467e4cacd594,196.193.90.68,East Tammy,"[0.07, 0.1, 0.28]","Move: (x:205, y:236), Click: (x:296, y:115)","ScrollLength: 158px, ScrollSpeed: 15px/s",N/A,N/A,N/A,Online Purchase,Clothing,Firefox,iOS,No
28575,55993,27-02-2024 04:31,546.94,a2768eb2-c368-4cb9-ac8c-7243e1b65ddd,152.169.38.155,Christianmouth,"[0.25, 0.2, 0.17]","Move: (x:177, y:255), Click: (x:380, y:141)","ScrollLength: 260px, ScrollSpeed: 43px/s",N/A,N/A,Portrait,Online Purchase,Clothing,Opera,Android,No
34934,37422,18-03-2024 10:58,545.06,5dfc8eae-1fe0-482b-82f6-a09c60ab32d4,213.119.243.203,South Michaelberg,"[0.06, 0.07, 0.16]","Move: (x:152, y:212), Click: (x:360, y:261)","ScrollLength: 212px, ScrollSpeed: 27px/s",N/A,N/A,Landscape,Bank Transfer,Utilities,Opera,Windows 10,No
17823,11709,28-01-2024 00:14,941.04,4bde3d55-f3be-43dc-a0a2-573d5cb4f54e,165.65.99.0,Kelleyview,"[0.13, 0.05, 0.25]","Move: (x:235, y:244), Click: (x:263, y:227)","ScrollLength: 341px, ScrollSpeed: 27px/s",N/A,N/A,Landscape,Bank Transfer,Utilities,Firefox,Linux,No
86494,69368,15-01-2024 23:33,751.89,9f5c9bf3-7fbd-46b1-88e9-1c62125ae301,107.72.202.179,Jamesville,"[0.14, 0.05, 0.28]","Move: (x:106, y:294), Click: (x:384, y:249)","ScrollLength: 362px, ScrollSpeed: 16px/s",N/A,N/A,N/A,Bill Payment,Utilities,Firefox,iOS,No
60438,40267,22-02-2024 10:13,835.93,09010607-e113-4a44-be1f-ed6d77ac1ca3,154.145.20.124,Port Christinamouth,"[0.08, 0.15, 0.06]","Move: (x:182, y:277), Click: (x:388, y:182)","ScrollLength: 459px, ScrollSpeed: 37px/s",N/A,N/A,Portrait,Bill Payment,Utilities,Opera,iOS,No
54889,47650,07-02-2024 11:44,200.68,12e02b08-d0e2-483b-b2c5-f94e615aec51,50.136.193.129,Bakerburgh,"[0.2, 0.24, 0.17]","Move: (x:197, y:282), Click: (x:282, y:133)","ScrollLength: 358px, ScrollSpeed: 43px/s",N/A,N/A,Landscape,Bank Transfer,Grocery,Firefox,Windows 10,No
43778,59984,11-01-2024 01:27,527.3,d1bc2366-9905-45fe-822d-ab31817f39f0,57.86.131.30,Sullivanmouth,"[0.2, 0.12, 0.27]","Move: (x:139, y:105), Click: (x:248, y:361)","ScrollLength: 135px, ScrollSpeed: 18px/s",N/A,N/A,N/A,Bank Transfer,Electronics,Opera,iOS,No
84810,74230,30-01-2024 04:14,486.19,416965d7-0866-4d0d-9fc3-8fa3c88cecbf,161.30.203.164,North Victoria,"[0.11, 0.11, 0.09]","Move: (x:149, y:70), Click: (x:267, y:322)","ScrollLength: 281px, ScrollSpeed: 17px/s",N/A,N/A,Portrait,Bill Payment,Utilities,Firefox,Android,No
75017,51409,02-04-2024 14:46,258.58,6e9c844e-ff39-434d-9806-eb6c7147b7b5,98.81.129.2,Bradfordbury,"[0.19, 0.08, 0.22]","Move: (x:50, y:89), Click: (x:196, y:264)","ScrollLength: 365px, ScrollSpeed: 22px/s",N/A,N/A,Landscape,Account Funding,Clothing,Chrome,Linux,No
84111,75178,23-02-2024 03:51,275.1,e6657d67-340b-4845-ac65-ed0e9708e727,14.67.3.91,Andersonside,"[0.27, 0.14, 0.1]","Move: (x:126, y:140), Click: (x:197, y:219)","ScrollLength: 306px, ScrollSpeed: 22px/s",N/A,N/A,Landscape,Bank Transfer,Entertainment,Chrome,Windows 10,No
98049,81223,02-03-2024 08:14,307.49,c938fe1e-047a-4608-9d9a-152e4d2bad70,83.6.99.250,Port Amandahaven,"[0.16, 0.13, 0.17]","Move: (x:160, y:160), Click: (x:187, y:287)","ScrollLength: 199px, ScrollSpeed: 44px/s",N/A,N/A,N/A,Bank Transfer,Electronics,Firefox,Android,No
68580,63626,10-02-2024 15:16,746.07,5e9ec020-952a-4e84-ab4a-38c042157861,150.75.135.79,Hawkinsmouth,"[0.3, 0.27, 0.05]","Move: (x:200, y:295), Click: (x:287, y:245)","ScrollLength: 494px, ScrollSpeed: 23px/s",N/A,N/A,N/A,Account Funding,Utilities,Chrome,Windows 10,No
18963,30101,29-02-2024 20:57,99.14,06a1c799-6a87-4692-959f-731d36c06988,38.204.234.147,Port Nathan,"[0.17, 0.27, 0.25]","Move: (x:166, y:135), Click: (x:366, y:291)","ScrollLength: 223px, ScrollSpeed: 35px/s",N/A,N/A,N/A,Bank Transfer,Grocery,Firefox,Linux,No
56747,86180,18-01-2024 07:32,290.51,cdfcaec1-58ea-4d33-88b5-fb0da7d8ae3a,65.209.40.191,New Matthewside,"[0.11, 0.18, 0.06]","Move: (x:222, y:131), Click: (x:263, y:234)","ScrollLength: 289px, ScrollSpeed: 10px/s",N/A,N/A,Portrait,Account Funding,Utilities,Edge,Android,No
71924,91447,30-03-2024 14:59,302.21,6e199d70-f159-414d-b372-519eaa70824f,220.142.172.247,Russellfurt,"[0.22, 0.19, 0.24]","Move: (x:77, y:95), Click: (x:334, y:252)","ScrollLength: 370px, ScrollSpeed: 37px/s",N/A,N/A,Landscape,Account Funding,Utilities,Edge,Windows 11,No
10775,27752,25-01-2024 02:22,785.69,8a097941-a3f6-460e-ac3e-cd9a436418a0,209.166.35.153,East Heatherport,"[0.15, 0.16, 0.09]","Move: (x:279, y:142), Click: (x:251, y:220)","ScrollLength: 383px, ScrollSpeed: 11px/s",N/A,N/A,Portrait,Bill Payment,Grocery,Safari,Android,No
85947,73191,15-02-2024 09:10,567.47,dc0ae22b-d0ae-4598-8a8b-d6bdddc1875b,194.47.25.103,Deborahland,"[0.14, 0.2, 0.14]","Move: (x:60, y:121), Click: (x:213, y:230)","ScrollLength: 362px, ScrollSpeed: 22px/s",N/A,N/A,N/A,Bank Transfer,Electronics,Safari,Windows 11,No
70298,74940,25-01-2024 05:56,356.33,b8671beb-b914-47f9-8a87-8f6f1b9a345b,101.141.71.168,Knoxhaven,"[0.18, 0.14, 0.24]","Move: (x:96, y:184), Click: (x:364, y:374)","ScrollLength: 163px, ScrollSpeed: 30px/s",N/A,N/A,Landscape,Online Purchase,Electronics,Safari,macOS,No
92616,74586,16-03-2024 16:43,119.84,1e03017e-61c9-4fc3-834b-629ca68cd910,198.3.139.162,Wallsberg,"[0.16, 0.13, 0.05]","Move: (x:180, y:210), Click: (x:160, y:120)","ScrollLength: 176px, ScrollSpeed: 19px/s",N/A,N/A,Portrait,Bill Payment,Entertainment,Firefox,Android,No
34218,10489,16-01-2024 20:19,945.61,061d2d94-e64c-4f27-a8b0-296be867da49,81.247.18.54,South Franciscofort,"[0.1, 0.27, 0.13]","Move: (x:256, y:283), Click: (x:155, y:149)","ScrollLength: 239px, ScrollSpeed: 36px/s",N/A,N/A,Portrait,Bill Payment,Utilities,Edge,Android,No
70819,85837,01-02-2024 07:50,75.29,5e883cea-4d4a-44ab-b388-53197124178f,45.39.239.240,East James,"[0.27, 0.15, 0.29]","Move: (x:246, y:222), Click: (x:364, y:300)","ScrollLength: 131px, ScrollSpeed: 18px/s",N/A,N/A,Landscape,Account Funding,Entertainment,Opera,macOS,No
76537,45880,26-02-2024 19:02,950.95,f2ee9470-a725-4cbf-a2d1-2ba92db127e2,117.198.203.163,Veronicaport,"[0.19, 0.12, 0.15]","Move: (x:261, y:281), Click: (x:248, y:229)","ScrollLength: 187px, ScrollSpeed: 44px/s",N/A,N/A,Portrait,Online Purchase,Grocery,Firefox,Windows 11,No
36000,83853,08-01-2024 19:17,862.12,d8354c3b-18ea-4abd-bd6e-f102c75b8783,99.219.221.183,Heatherfurt,"[0.08, 0.3, 0.2]","Move: (x:166, y:92), Click: (x:209, y:135)","ScrollLength: 315px, ScrollSpeed: 12px/s",N/A,N/A,Landscape,Account Funding,Electronics,Opera,Windows 10,No
41681,39790,29-01-2024 08:42,452.24,a322bf7d-4309-481d-851f-0f5078f393fe,131.188.211.235,Dennisview,"[0.12, 0.11, 0.24]","Move: (x:269, y:152), Click: (x:332, y:273)","ScrollLength: 408px, ScrollSpeed: 11px/s",N/A,N/A,Portrait,Account Funding,Electronics,Edge,Windows 10,No
19070,15529,08-02-2024 12:41,455.72,1aea0c5d-6f5d-4873-9b43-77ed03c5f528,190.112.191.226,New Mary,"[0.12, 0.26, 0.29]","Move: (x:87, y:147), Click: (x:280, y:101)","ScrollLength: 246px, ScrollSpeed: 39px/s",N/A,N/A,Portrait,Bill Payment,Entertainment,Safari,macOS,No
80262,89460,29-02-2024 06:27,619.23,91b0660c-6207-4c27-bad8-74ca130cb24b,10.147.228.202,Lopezshire,"[0.16, 0.1, 0.12]","Move: (x:115, y:208), Click: (x:388, y:358)","ScrollLength: 323px, ScrollSpeed: 47px/s",N/A,N/A,Landscape,Online Purchase,Utilities,Chrome,macOS,No
53146,87497,11-03-2024 00:24,653.68,19719992-be0d-434f-b64d-449f6477d6f9,207.179.68.50,Byrdmouth,"[0.1, 0.17, 0.27]","Move: (x:129, y:210), Click: (x:126, y:136)","ScrollLength: 429px, ScrollSpeed: 37px/s",N/A,N/A,Landscape,Online Purchase,Entertainment,Opera,Windows 10,No
74245,14950,27-01-2024 09:57,907.61,2b817a0c-62aa-4b64-ac3c-54ffaa27b53b,78.9.173.238,Donnahaven,"[0.09, 0.15, 0.23]","Move: (x:205, y:235), Click: (x:188, y:114)","ScrollLength: 471px, ScrollSpeed: 32px/s",N/A,N/A,Portrait,Online Purchase,Electronics,Firefox,iOS,No
95385,62716,11-02-2024 15:40,138.23,bf67ca70-e161-4d5b-924b-84ec6b3cf44d,84.17.44.96,Watsonfurt,"[0.28, 0.26, 0.1]","Move: (x:244, y:193), Click: (x:170, y:385)","ScrollLength: 119px, ScrollSpeed: 32px/s",N/A,N/A,N/A,Bank Transfer,Grocery,Safari,Windows 10,No
71606,14077,15-02-2024 11:29,937.15,db40f31b-693a-4926-a7d7-d6989bb0268a,145.32.229.22,East Kimberly,"[0.11, 0.11, 0.27]","Move: (x:66, y:89), Click: (x:262, y:394)","ScrollLength: 391px, ScrollSpeed: 49px/s",N/A,N/A,Portrait,Bank Transfer,Electronics,Firefox,Windows 10,No
85423,46601,02-04-2024 11:15,625.78,a84e4827-02f5-4882-b3c9-4e4d19bbe32b,9.250.74.197,Lake Richardtown,"[0.16, 0.09, 0.21]","Move: (x:262, y:196), Click: (x:201, y:321)","ScrollLength: 120px, ScrollSpeed: 25px/s",N/A,N/A,N/A,Account Funding,Entertainment,Edge,Windows 11,No
47690,79528,23-01-2024 12:50,85.08,dad9a3c3-032c-489d-be51-6ed1f4d098ff,207.252.52.84,North Wesley,"[0.24, 0.1, 0.14]","Move: (x:170, y:131), Click: (x:124, y:113)","ScrollLength: 261px, ScrollSpeed: 43px/s",N/A,N/A,N/A,Account Funding,Electronics,Edge,Linux,No
68298,36677,26-02-2024 21:58,786.27,d3b4fc29-a6be-438f-bc1d-3792f637cdc5,119.1.172.93,Whiteborough,"[0.12, 0.15, 0.14]","Move: (x:166, y:98), Click: (x:391, y:249)","ScrollLength: 475px, ScrollSpeed: 34px/s",N/A,N/A,N/A,Bill Payment,Clothing,Safari,Linux,No
25367,20011,29-01-2024 23:32,446.76,c958781b-1645-48d1-afef-f78826c69b67,17.71.187.124,Lake Jeremy,"[0.13, 0.19, 0.19]","Move: (x:115, y:149), Click: (x:239, y:188)","ScrollLength: 465px, ScrollSpeed: 27px/s",N/A,N/A,Portrait,Online Purchase,Utilities,Safari,Windows 10,No
72800,64886,20-03-2024 19:12,309.82,f4f5a6a6-47d6-4fbf-b653-7ce4b0cf1112,218.205.235.205,Lauramouth,"[0.14, 0.07, 0.25]","Move: (x:274, y:57), Click: (x:262, y:148)","ScrollLength: 324px, ScrollSpeed: 23px/s",N/A,N/A,Landscape,Account Funding,Electronics,Edge,iOS,No
40382,25646,19-01-2024 19:08,830.39,d1a37fee-abd8-495f-a896-ee9597e804a8,212.135.88.37,Hamiltonshire,"[0.17, 0.24, 0.18]","Move: (x:104, y:299), Click: (x:336, y:165)","ScrollLength: 370px, ScrollSpeed: 50px/s",N/A,N/A,Landscape,Account Funding,Entertainment,Firefox,Android,No
38074,50930,05-01-2024 07:36,101.71,b5d00f41-d1c6-4d9d-af7c-530bd8154e88,108.225.129.105,Ambermouth,"[0.1, 0.28, 0.2]","Move: (x:177, y:195), Click: (x:136, y:258)","ScrollLength: 230px, ScrollSpeed: 25px/s",N/A,N/A,Landscape,Bill Payment,Electronics,Opera,Windows 10,No
62863,90954,24-03-2024 22:44,181.59,6319d27d-c64c-4759-823a-47a1aec8a3d6,45.41.119.59,Port Christopher,"[0.08, 0.28, 0.15]","Move: (x:64, y:103), Click: (x:140, y:390)","ScrollLength: 111px, ScrollSpeed: 26px/s",N/A,N/A,Portrait,Bank Transfer,Clothing,Chrome,macOS,No
12112,21378,09-01-2024 11:12,103.64,8f704807-785d-4ba6-8d55-9f2ca5bb1329,138.31.67.255,Tammyview,"[0.14, 0.12, 0.06]","Move: (x:98, y:181), Click: (x:119, y:276)","ScrollLength: 475px, ScrollSpeed: 30px/s",N/A,N/A,N/A,Account Funding,Grocery,Edge,Windows 10,No
23226,85304,01-03-2024 16:09,752.4,17739d3b-32e6-4489-ae39-489276d4897c,25.83.121.87,South Saraton,"[0.27, 0.05, 0.22]","Move: (x:288, y:162), Click: (x:303, y:207)","ScrollLength: 109px, ScrollSpeed: 41px/s",N/A,N/A,N/A,Account Funding,Utilities,Opera,Windows 11,No
40705,43291,21-02-2024 12:56,181.24,50ea9de9-8550-4974-856c-a5fedabc197d,128.164.191.52,Tonybury,"[0.24, 0.07, 0.14]","Move: (x:60, y:185), Click: (x:149, y:145)","ScrollLength: 437px, ScrollSpeed: 30px/s",N/A,N/A,Landscape,Online Purchase,Clothing,Safari,Windows 10,No
25085,46125,25-03-2024 07:51,344.96,729a8807-4c4a-4f4f-b9cd-a9d554578d0f,131.231.250.152,West Matthew,"[0.09, 0.07, 0.25]","Move: (x:235, y:217), Click: (x:261, y:329)","ScrollLength: 334px, ScrollSpeed: 16px/s",N/A,N/A,N/A,Bank Transfer,Grocery,Opera,Windows 11,No
39577,70617,20-03-2024 22:06,848.24,2284846b-b85e-4a01-8925-c9b23a6d2d7e,54.176.252.110,South Janice,"[0.22, 0.19, 0.18]","Move: (x:52, y:131), Click: (x:251, y:296)","ScrollLength: 483px, ScrollSpeed: 50px/s",N/A,N/A,Landscape,Online Purchase,Entertainment,Opera,Linux,No
51092,14816,15-01-2024 19:20,837.24,a1fb4fef-6e16-481d-8903-e6f1a9b0cdef,1.161.95.236,West Rhonda,"[0.09, 0.15, 0.28]","Move: (x:260, y:158), Click: (x:121, y:332)","ScrollLength: 410px, ScrollSpeed: 42px/s",N/A,N/A,Landscape,Bill Payment,Utilities,Firefox,Android,No
14823,93002,26-01-2024 10:30,60.1,4b859fa6-0cd4-4187-a679-df737770a583,61.141.112.82,Port Jenniferstad,"[0.1, 0.2, 0.3]","Move: (x:215, y:270), Click: (x:330, y:223)","ScrollLength: 347px, ScrollSpeed: 43px/s",N/A,N/A,Landscape,Bank Transfer,Entertainment,Edge,Windows 11,No
79270,68519,26-02-2024 17:26,601.08,a7a52f93-adca-4a78-a9f3-2ea9e08093dc,120.168.248.89,Gregoryland,"[0.12, 0.07, 0.16]","Move: (x:84, y:100), Click: (x:214, y:263)","ScrollLength: 412px, ScrollSpeed: 10px/s",N/A,N/A,Landscape,Account Funding,Utilities,Firefox,Linux,No
67553,79766,12-03-2024 17:30,703.53,a6b040f6-7ab8-4156-8641-c5abef372832,81.126.228.251,Lake Regina,"[0.1, 0.07, 0.19]","Move: (x:264, y:57), Click: (x:301, y:164)","ScrollLength: 319px, ScrollSpeed: 28px/s",N/A,N/A,Landscape,Online Purchase,Clothing,Chrome,Android,No
16575,98680,12-01-2024 08:02,379.52,e74cafd9-84c8-4ec1-9df6-ad929360b846,152.105.154.85,Wagnerville,"[0.17, 0.17, 0.26]","Move: (x:67, y:192), Click: (x:191, y:212)","ScrollLength: 414px, ScrollSpeed: 37px/s",N/A,N/A,N/A,Bank Transfer,Grocery,Safari,Linux,No
26255,32020,14-01-2024 02:46,334.65,75fa8ba7-8a36-4997-809f-873961a78c6c,216.97.73.158,Luceroberg,"[0.07, 0.25, 0.18]","Move: (x:70, y:286), Click: (x:352, y:136)","ScrollLength: 492px, ScrollSpeed: 24px/s",N/A,N/A,Portrait,Online Purchase,Entertainment,Chrome,Windows 11,No
43838,59556,05-03-2024 21:16,629.16,9e34630c-3fdb-400a-8818-1d53a4d3a317,89.37.22.126,Lake Sarahville,"[0.06, 0.24, 0.25]","Move: (x:159, y:229), Click: (x:362, y:229)","ScrollLength: 311px, ScrollSpeed: 50px/s",N/A,N/A,Portrait,Online Purchase,Entertainment,Safari,iOS,No
12829,84143,30-03-2024 20:27,374.18,402ff988-8100-4a4a-bdb5-370103f09e42,82.197.40.117,East Kenneth,"[0.07, 0.12, 0.07]","Move: (x:90, y:95), Click: (x:182, y:198)","ScrollLength: 320px, ScrollSpeed: 44px/s",N/A,N/A,Portrait,Online Purchase,Grocery,Safari,Windows 11,No
50955,51724,23-03-2024 07:06,143.14,a5fc5dd0-d937-4184-9916-f64036b62e2d,140.126.222.245,Madisontown,"[0.12, 0.17, 0.25]","Move: (x:201, y:213), Click: (x:155, y:290)","ScrollLength: 158px, ScrollSpeed: 13px/s",N/A,N/A,Landscape,Bank Transfer,Utilities,Edge,Windows 11,No
87020,10095,18-01-2024 04:55,664.09,645b0ce9-b0ad-4c6f-a7f6-47dc2b3fc709,173.117.19.238,Lewismouth,"[0.18, 0.09, 0.22]","Move: (x:263, y:188), Click: (x:182, y:256)","ScrollLength: 197px, ScrollSpeed: 45px/s",N/A,N/A,Landscape,Bill Payment,Grocery,Opera,Windows 10,No
38851,22210,09-02-2024 14:09,985.71,05574984-d224-4d01-9f9d-ebe8c3249841,96.29.247.55,Emilyland,"[0.12, 0.17, 0.05]","Move: (x:230, y:176), Click: (x:230, y:392)","ScrollLength: 165px, ScrollSpeed: 38px/s",N/A,N/A,Portrait,Bank Transfer,Utilities,Edge,iOS,No
49820,38345,05-03-2024 10:04,77.41,a03dd8ee-da9f-4f5a-a0c9-9a8fcee2c48d,29.181.229.238,East Sandraside,"[0.16, 0.21, 0.12]","Move: (x:196, y:248), Click: (x:326, y:249)","ScrollLength: 482px, ScrollSpeed: 20px/s",N/A,N/A,Portrait,Account Funding,Utilities,Firefox,macOS,No
26178,19986,06-01-2024 15:30,887.98,568dedf8-753b-4566-91ee-74afc107415a,131.11.128.72,Carlsonborough,"[0.29, 0.06, 0.08]","Move: (x:271, y:236), Click: (x:371, y:226)","ScrollLength: 230px, ScrollSpeed: 48px/s",N/A,N/A,Landscape,Online Purchase,Electronics,Edge,Linux,No
45930,80005,15-01-2024 04:58,753.72,695d77ae-42a9-420b-b4f3-281520be254f,180.91.158.101,Cindyside,"[0.26, 0.16, 0.29]","Move: (x:80, y:207), Click: (x:289, y:253)","ScrollLength: 127px, ScrollSpeed: 14px/s",N/A,N/A,Landscape,Bank Transfer,Utilities,Opera,macOS,No
22456,27817,12-01-2024 10:19,207.8,dff1d743-560c-43ab-8e79-ea40fb9ccc6e,94.245.139.22,Lake Victor,"[0.21, 0.06, 0.16]","Move: (x:285, y:108), Click: (x:227, y:148)","ScrollLength: 473px, ScrollSpeed: 49px/s",N/A,N/A,Landscape,Online Purchase,Utilities,Safari,macOS,No
40102,78384,04-02-2024 20:39,58.49,7b525b0d-25a2-4c15-aa7b-7aae66b5e269,203.229.154.67,Lake Spencer,"[0.19, 0.1, 0.12]","Move: (x:80, y:249), Click: (x:373, y:365)","ScrollLength: 490px, ScrollSpeed: 17px/s",N/A,N/A,Landscape,Bill Payment,Utilities,Chrome,Linux,No
97075,19522,20-02-2024 17:52,157.6,96ad826a-7d6d-48dd-a5b0-c77265d3d89c,72.92.57.177,North Alison,"[0.18, 0.1, 0.11]","Move: (x:56, y:242), Click: (x:170, y:296)","ScrollLength: 129px, ScrollSpeed: 12px/s",N/A,N/A,Landscape,Online Purchase,Entertainment,Chrome,Android,No
90503,74980,09-02-2024 05:29,865.52,6abf864f-7637-4c52-867c-5278a8b97c9e,83.114.140.166,Lake Isaac,"[0.22, 0.3, 0.16]","Move: (x:186, y:72), Click: (x:243, y:305)","ScrollLength: 132px, ScrollSpeed: 45px/s",N/A,N/A,Landscape,Account Funding,Entertainment,Opera,Windows 10,No
82060,65262,30-03-2024 03:27,509.03,f8a991fe-8f47-47c8-ad11-18419e153628,194.175.215.245,Morganside,"[0.27, 0.17, 0.06]","Move: (x:195, y:292), Click: (x:177, y:213)","ScrollLength: 202px, ScrollSpeed: 40px/s",N/A,N/A,N/A,Bill Payment,Clothing,Firefox,iOS,No
45336,37376,31-01-2024 19:50,646.22,14fcc3dd-094f-4335-b9b6-2b229bafffbe,77.53.245.111,West Christinaborough,"[0.08, 0.2, 0.21]","Move: (x:283, y:230), Click: (x:365, y:191)","ScrollLength: 385px, ScrollSpeed: 47px/s",N/A,N/A,N/A,Bill Payment,Entertainment,Edge,Windows 10,No
62186,51751,04-02-2024 04:02,552.32,9bcb5494-0f82-4820-8009-5c29fe2326a9,194.50.241.154,Powelltown,"[0.27, 0.08, 0.08]","Move: (x:290, y:79), Click: (x:390, y:144)","ScrollLength: 161px, ScrollSpeed: 42px/s",N/A,N/A,N/A,Bank Transfer,Utilities,Opera,Windows 11,No
16353,78209,26-01-2024 15:53,442.36,a2e558f3-3464-43c8-b795-3433a141f79b,47.52.204.148,Oliviastad,"[0.1, 0.25, 0.28]","Move: (x:267, y:130), Click: (x:107, y:191)","ScrollLength: 139px, ScrollSpeed: 49px/s",N/A,N/A,N/A,Bank Transfer,Grocery,Opera,Windows 11,No
50742,80250,27-02-2024 04:42,89.06,60e794bd-c19b-44c8-9bb3-a7f3e1bc53e9,179.69.214.232,Baileyton,"[0.16, 0.17, 0.13]","Move: (x:145, y:154), Click: (x:320, y:298)","ScrollLength: 494px, ScrollSpeed: 26px/s",N/A,N/A,Portrait,Bank Transfer,Electronics,Firefox,Windows 11,No
53591,15567,26-02-2024 14:18,948.64,ac1e66b4-64e8-432a-8271-2e6821c2dd8f,210.238.168.115,New Kristy,"[0.27, 0.28, 0.06]","Move: (x:51, y:249), Click: (x:130, y:348)","ScrollLength: 307px, ScrollSpeed: 23px/s",N/A,N/A,Portrait,Account Funding,Electronics,Firefox,Windows 10,No
73829,60828,30-03-2024 08:23,871.46,f3df04c2-d0ba-452a-96fb-9c9b5f4f3c86,223.204.156.19,New Tiffany,"[0.17, 0.17, 0.16]","Move: (x:172, y:226), Click: (x:257, y:313)","ScrollLength: 153px, ScrollSpeed: 47px/s",N/A,N/A,Portrait,Account Funding,Utilities,Firefox,Windows 10,No
26543,96780,20-01-2024 07:06,276.98,c6e5c7fa-9955-4917-baf7-dfff45b05ceb,217.63.223.67,Maureenfort,"[0.18, 0.11, 0.26]","Move: (x:202, y:154), Click: (x:176, y:193)","ScrollLength: 139px, ScrollSpeed: 19px/s",N/A,N/A,Landscape,Bank Transfer,Clothing,Firefox,Linux,No
48317,13942,31-01-2024 22:53,747.28,7c061f52-642f-4d0f-b887-6eb08f672ada,83.249.36.94,Annchester,"[0.24, 0.24, 0.18]","Move: (x:215, y:222), Click: (x:165, y:276)","ScrollLength: 417px, ScrollSpeed: 41px/s",N/A,N/A,N/A,Bank Transfer,Entertainment,Opera,macOS,No
